arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
18.09125695,25,75,type2,100
18.09176344,25,75,type2,100
18.09438973,25,75,type2,100
18.0968922,25,75,type2,100
18.11782375,25,75,type2,100
18.12237032,25,75,type2,100
18.12773934,25,125,type3,50
18.13926233,25,125,type3,50
18.14509986,25,125,type3,50
18.15436915,25,125,type3,50
18.15456366,25,75,type2,100
18.16344995,25,125,type3,50
18.16545821,25,75,type2,100
18.16724838,25,125,type3,50
18.16789262,25,125,type3,50
18.16967518,25,75,type2,100
18.17939446,25,75,type2,100
18.18003244,25,25,type1,50
18.18187373,25,125,type3,50
18.18373509,25,75,type2,100
18.18549464,25,75,type2,100
18.1864422,25,75,type2,100
18.18929141,25,75,type2,100
18.19520478,25,75,type2,100
18.2012196,25,75,type2,100
18.2019049,25,75,type2,100
18.20265101,25,25,type1,50
18.23223627,25,125,type3,50
18.23927296,25,25,type1,50
18.24518538,25,125,type3,50
18.25382567,25,125,type3,50
18.26906422,25,75,type2,100
18.26983307,25,75,type2,100
18.26993893,25,75,type2,100
18.27494184,25,125,type3,50
18.28331621,25,75,type2,100
18.28484636,25,125,type3,50
18.29495019,25,125,type3,50
18.29533584,25,125,type3,50
18.30681015,25,75,type2,100
18.30818408,25,25,type1,50
18.31429648,25,25,type1,50
18.31752548,25,125,type3,50
18.32238579,25,75,type2,100
18.32852524,25,25,type1,50
18.33288995,25,125,type3,50
18.33722986,25,75,type2,100
18.34072513,25,75,type2,100
18.34954854,25,75,type2,100
18.35625071,25,75,type2,100
18.36634444,25,25,type1,50
18.36771535,25,25,type1,50
18.37070517,25,75,type2,100
18.38473797,25,75,type2,100
18.38757205,25,25,type1,50
18.38922879,25,25,type1,50
18.38934168,25,75,type2,100
18.39065773,25,75,type2,100
18.39928037,25,75,type2,100
18.40440407,25,75,type2,100
18.41707106,25,125,type3,50
18.42984086,25,125,type3,50
18.4307094,25,125,type3,50
18.43575671,25,75,type2,100
18.43855308,25,75,type2,100
18.4467173,25,125,type3,50
18.46952753,25,125,type3,50
18.48076912,25,25,type1,50
18.48155968,25,125,type3,50
18.4833637,25,125,type3,50
18.49143713,25,25,type1,50
18.49628206,25,75,type2,100
18.49885625,25,75,type2,100
18.50408303,25,125,type3,50
18.50946249,25,75,type2,100
18.51200659,25,25,type1,50
18.51257581,25,75,type2,100
18.52608341,25,75,type2,100
18.53589795,25,75,type2,100
18.5519982,25,125,type3,50
18.55532191,25,25,type1,50
18.56805523,25,75,type2,100
18.57769796,25,75,type2,100
18.57889848,25,25,type1,50
18.58448832,25,25,type1,50
18.5845681,25,75,type2,100
18.58751045,25,75,type2,100
18.59019805,25,125,type3,50
18.59435932,25,25,type1,50
18.59660243,25,125,type3,50
18.5989471,25,125,type3,50
18.60076203,25,75,type2,100
18.60705742,25,125,type3,50
18.61301756,25,125,type3,50
18.61971357,25,25,type1,50
18.62013556,25,25,type1,50
18.62399178,25,75,type2,100
18.62399657,25,75,type2,100
18.63057119,25,25,type1,50
18.63676467,25,25,type1,50
18.63776321,25,75,type2,100
18.64455685,25,75,type2,100
18.64742251,25,75,type2,100
18.65721897,25,75,type2,100
18.66017409,25,25,type1,50
18.66272427,25,75,type2,100
18.66988199,25,75,type2,100
18.67727046,25,125,type3,50
18.6786428,25,75,type2,100
18.68411804,25,75,type2,100
18.68577179,25,25,type1,50
18.69604682,25,25,type1,50
18.69689474,25,25,type1,50
18.70000525,25,25,type1,50
18.70394141,25,25,type1,50
18.7085469,25,25,type1,50
18.71464723,25,75,type2,100
18.71479725,25,25,type1,50
18.72202249,25,75,type2,100
18.72469315,25,25,type1,50
18.72603161,25,75,type2,100
18.72753534,25,125,type3,50
18.72896215,25,25,type1,50
18.73784825,25,25,type1,50
18.74746567,25,125,type3,50
18.75385174,25,75,type2,100
18.75496353,25,125,type3,50
18.75497824,25,25,type1,50
18.77286055,25,75,type2,100
18.78385674,25,75,type2,100
18.78436174,25,125,type3,50
18.78478695,25,75,type2,100
18.79980378,25,75,type2,100
18.80026351,25,125,type3,50
18.80190112,25,75,type2,100
18.80689391,25,25,type1,50
18.80860294,25,75,type2,100
18.81321362,25,75,type2,100
18.81454834,25,75,type2,100
18.81761517,25,125,type3,50
18.82086311,25,25,type1,50
18.8234347,25,75,type2,100
18.83165806,25,75,type2,100
18.83558695,25,125,type3,50
18.84035018,25,75,type2,100
18.84644183,25,75,type2,100
18.85269007,25,75,type2,100
18.85288809,25,75,type2,100
18.85585148,25,25,type1,50
18.85947538,25,25,type1,50
18.86081047,25,25,type1,50
18.86527125,25,25,type1,50
18.87249549,25,25,type1,50
18.87263385,25,75,type2,100
18.8820262,25,75,type2,100
18.88334379,25,75,type2,100
18.89068382,25,125,type3,50
18.89934619,25,125,type3,50
18.91481783,25,75,type2,100
18.91818653,25,125,type3,50
18.92106448,25,125,type3,50
18.9240128,25,125,type3,50
18.92557907,25,75,type2,100
18.92856378,25,75,type2,100
18.93535294,25,75,type2,100
18.93711434,25,75,type2,100
18.94123188,25,75,type2,100
18.95386169,25,75,type2,100
18.95552715,25,75,type2,100
18.9628154,25,75,type2,100
18.9634431,25,25,type1,50
18.97371517,25,75,type2,100
18.98175981,25,75,type2,100
18.98393858,25,125,type3,50
18.9890503,25,125,type3,50
18.99014729,25,25,type1,50
18.99099822,25,75,type2,100
18.99289277,25,75,type2,100
18.99990258,25,75,type2,100
19.00948553,25,25,type1,50
19.01138825,25,75,type2,100
19.01815047,25,75,type2,100
19.01979967,25,125,type3,50
19.02203836,25,75,type2,100
19.02629945,25,75,type2,100
19.02714487,25,25,type1,50
19.03250741,25,75,type2,100
19.04676578,25,75,type2,100
19.05669626,25,125,type3,50
19.06225528,25,25,type1,50
19.06512242,25,75,type2,100
19.06662206,25,125,type3,50
19.06742058,25,75,type2,100
19.06895089,25,125,type3,50
19.07242986,25,75,type2,100
19.07697372,25,25,type1,50
19.09039673,25,75,type2,100
19.09062892,25,25,type1,50
19.1126194,25,25,type1,50
19.12009201,25,75,type2,100
19.12021645,25,25,type1,50
19.12024005,25,125,type3,50
19.12171931,25,125,type3,50
19.12867982,25,75,type2,100
19.13103993,25,75,type2,100
19.13207459,25,75,type2,100
19.13566394,25,75,type2,100
19.13589654,25,75,type2,100
19.13870952,25,75,type2,100
19.14356521,25,75,type2,100
19.14496167,25,25,type1,50
19.16328661,25,75,type2,100
19.16489154,25,75,type2,100
19.1847473,25,75,type2,100
19.19857172,25,25,type1,50
19.20528769,25,75,type2,100
19.21407513,25,25,type1,50
19.21645386,25,125,type3,50
19.22127941,25,75,type2,100
19.22248377,25,75,type2,100
19.25035382,25,125,type3,50
19.25937842,25,75,type2,100
19.26480133,25,75,type2,100
19.28084064,25,75,type2,100
19.28342388,25,75,type2,100
19.29414012,25,25,type1,50
19.29463419,25,75,type2,100
19.30483068,25,125,type3,50
19.30647293,25,75,type2,100
19.30673349,25,125,type3,50
19.30735795,25,25,type1,50
19.31144237,25,75,type2,100
19.31505228,25,25,type1,50
19.32045109,25,25,type1,50
19.32615432,25,125,type3,50
19.33046805,25,75,type2,100
19.33057215,25,125,type3,50
19.34147674,25,75,type2,100
19.34227861,25,75,type2,100
19.35483747,25,125,type3,50
19.35792203,25,75,type2,100
19.36487059,25,25,type1,50
19.36593274,25,25,type1,50
19.3685554,25,125,type3,50
19.37040522,25,75,type2,100
19.37805057,25,25,type1,50
19.38322589,25,75,type2,100
19.3885387,25,75,type2,100
19.39287843,25,125,type3,50
19.3952464,25,25,type1,50
19.40316895,25,75,type2,100
19.40561006,25,25,type1,50
19.40885609,25,125,type3,50
19.40983486,25,25,type1,50
19.41398272,25,25,type1,50
19.41469681,25,75,type2,100
19.41523364,25,75,type2,100
19.43282931,25,75,type2,100
19.43371045,25,75,type2,100
19.43839749,25,75,type2,100
19.46579233,25,25,type1,50
19.48103963,25,25,type1,50
19.48476505,25,25,type1,50
19.49179572,25,25,type1,50
19.49216115,25,25,type1,50
19.49421756,25,75,type2,100
19.49846429,25,25,type1,50
19.50255386,25,25,type1,50
19.50559754,25,25,type1,50
19.51440094,25,25,type1,50
19.52045042,25,25,type1,50
19.53537363,25,25,type1,50
19.54228527,25,25,type1,50
19.55799248,25,75,type2,100
19.56185978,25,75,type2,100
19.56762266,25,75,type2,100
19.57100769,25,75,type2,100
19.5813743,25,25,type1,50
19.58721944,25,75,type2,100
19.58853274,25,25,type1,50
19.59719875,25,75,type2,100
19.60591605,25,75,type2,100
19.60778034,25,25,type1,50
19.61131331,25,75,type2,100
19.61443107,25,75,type2,100
19.61519124,25,125,type3,10
19.61712633,25,25,type1,50
19.6210306,25,75,type2,100
19.63376585,25,25,type1,50
19.6385893,25,75,type2,100
19.64496986,25,75,type2,100
19.64689121,25,25,type1,50
19.65325333,25,25,type1,50
19.66065629,25,75,type2,100
19.66239149,25,75,type2,100
19.6630185,25,75,type2,100
19.66417227,25,75,type2,100
19.67674382,25,75,type2,100
19.68137733,25,25,type1,50
19.68917881,25,125,type3,10
19.69282898,25,75,type2,100
19.70583776,25,25,type1,50
19.70914192,25,75,type2,100
19.72079217,25,75,type2,100
19.72924702,25,75,type2,100
19.73294913,25,125,type3,10
19.74873883,25,75,type2,100
19.75067303,25,75,type2,100
19.76687706,25,75,type2,100
19.77234536,25,75,type2,100
19.78175786,25,75,type2,100
19.782173,25,75,type2,100
19.80042701,25,75,type2,100
19.80641224,25,75,type2,100
19.81217458,25,75,type2,100
19.81991632,25,25,type1,50
19.83350911,25,75,type2,100
19.83863945,25,25,type1,50
19.83895675,25,25,type1,50
19.85101021,25,25,type1,50
19.85218191,25,75,type2,100
19.85375496,25,75,type2,100
19.86010301,25,25,type1,50
19.87296365,25,75,type2,100
19.87633128,25,75,type2,100
19.87806828,25,25,type1,50
19.8783785,25,25,type1,50
19.87966438,25,25,type1,50
19.88671359,25,75,type2,100
19.89893365,25,75,type2,100
19.90720054,25,25,type1,50
19.91375844,25,75,type2,100
19.91890624,25,75,type2,100
19.92903642,25,75,type2,100
19.93307421,25,25,type1,50
19.93572961,25,25,type1,50
19.94300712,25,75,type2,100
19.94448114,25,75,type2,100
19.94945404,25,125,type3,10
19.95158776,25,75,type2,100
19.95229689,25,75,type2,100
19.95828957,25,25,type1,50
19.96069678,25,75,type2,100
19.96398967,25,25,type1,50
19.98175986,25,75,type2,100
19.98262192,25,75,type2,100
19.98322081,25,25,type1,50
20.00818856,25,75,type2,100
20.01378056,25,75,type2,100
20.01498995,25,75,type2,100
20.01525148,25,75,type2,100
20.01989885,25,75,type2,100
20.0227531,25,75,type2,100
20.02276891,25,25,type1,50
20.02424367,25,25,type1,50
20.02485897,25,75,type2,100
20.03390856,25,125,type3,10
20.04437735,25,25,type1,50
20.04500233,25,75,type2,100
20.06116049,25,125,type3,10
20.08589992,25,25,type1,50
20.08915731,25,75,type2,100
20.09486441,25,75,type2,100
20.09538215,25,75,type2,100
20.10220151,25,25,type1,50
20.10462202,25,75,type2,100
20.10857388,25,75,type2,100
20.11452892,25,75,type2,100
20.12151487,25,75,type2,100
20.12937589,25,75,type2,100
20.15438784,25,75,type2,100
20.15782274,25,75,type2,100
20.16156899,25,25,type1,50
20.16481063,25,75,type2,100
20.16710003,25,75,type2,100
20.16807167,25,75,type2,100
20.17431052,25,75,type2,100
20.18700586,25,125,type3,10
20.18834864,25,125,type3,10
20.19058916,25,25,type1,50
20.19581187,25,75,type2,100
20.20775095,25,75,type2,100
20.21406272,25,75,type2,100
20.21483102,25,75,type2,100
20.22054188,25,75,type2,100
20.24045055,25,75,type2,100
20.2543557,25,75,type2,100
20.27024344,25,75,type2,100
20.27170792,25,125,type3,10
20.27872619,25,25,type1,50
20.29137002,25,75,type2,100
20.29546296,25,75,type2,100
20.30404989,25,75,type2,100
20.32474474,25,75,type2,100
20.32761175,25,125,type3,10
20.32839441,25,75,type2,100
20.33030688,25,25,type1,50
20.33243387,25,75,type2,100
20.33397071,25,25,type1,50
20.33736535,25,75,type2,100
20.34889003,25,75,type2,100
20.35995246,25,75,type2,100
20.36085399,25,75,type2,100
20.36333538,25,25,type1,50
20.36806426,25,25,type1,50
20.37292564,25,75,type2,100
20.37404821,25,75,type2,100
20.37693865,25,25,type1,50
20.38308749,25,75,type2,100
20.38512661,25,125,type3,10
20.39638183,25,25,type1,50
20.39821882,25,75,type2,100
20.40489146,25,75,type2,100
20.41484689,25,25,type1,50
20.42206756,25,75,type2,100
20.43279813,25,25,type1,50
20.43754281,25,75,type2,100
20.44873457,25,75,type2,100
20.45119554,25,75,type2,100
20.45128514,25,125,type3,10
20.45596145,25,75,type2,100
20.45799429,25,75,type2,100
20.45818392,25,75,type2,100
20.47430835,25,75,type2,100
20.48250221,25,25,type1,50
20.48891074,25,75,type2,100
20.48970851,25,75,type2,100
20.49680657,25,25,type1,50
20.49729303,25,75,type2,100
20.49794608,25,25,type1,50
20.49878609,25,25,type1,50
20.50967333,25,75,type2,100
20.51085395,25,25,type1,50
20.51154106,25,75,type2,100
20.5215481,25,25,type1,50
20.52891308,25,75,type2,100
20.53190163,25,25,type1,50
20.53232134,25,75,type2,100
20.53831583,25,75,type2,100
20.53955038,25,25,type1,50
20.54025703,25,25,type1,50
20.54053003,25,25,type1,50
20.54138102,25,75,type2,100
20.5543597,25,25,type1,50
20.56242927,25,75,type2,100
20.5640222,25,75,type2,100
20.5642583,25,75,type2,100
20.56948583,25,125,type3,10
20.5814592,25,125,type3,10
20.5821979,25,25,type1,50
20.58373761,25,75,type2,100
20.5874647,25,75,type2,100
20.59018195,25,75,type2,100
20.60379218,25,25,type1,50
20.60623995,25,75,type2,100
20.60629811,25,25,type1,50
20.60648805,25,75,type2,100
20.61135644,25,75,type2,100
20.61533095,25,75,type2,100
20.6316654,25,25,type1,50
20.64162548,25,25,type1,50
20.64583889,25,75,type2,100
20.66796698,25,25,type1,300
20.68257766,25,25,type1,300
20.68515908,25,25,type1,300
20.68610733,25,25,type1,300
20.68921871,25,75,type2,100
20.6895885,25,75,type2,100
20.69066654,25,75,type2,100
20.70720105,25,25,type1,300
20.70723643,25,75,type2,100
20.70841753,25,25,type1,300
20.70992934,25,25,type1,300
20.71120941,25,125,type3,10
20.71541573,25,75,type2,100
20.71557457,25,25,type1,300
20.71571374,25,25,type1,300
20.71734093,25,25,type1,300
20.72117139,25,75,type2,100
20.72188451,25,75,type2,100
20.72257993,25,75,type2,100
20.73025122,25,25,type1,300
20.7333365,25,25,type1,300
20.73484951,25,125,type3,10
20.73593466,25,25,type1,300
20.73699418,25,25,type1,300
20.73704382,25,75,type2,100
20.73846227,25,25,type1,300
20.74222262,25,25,type1,300
20.74444583,25,125,type3,10
20.74623169,25,25,type1,300
20.74669787,25,25,type1,300
20.74835639,25,25,type1,300
20.74861434,25,25,type1,300
20.74891814,25,25,type1,300
20.75004228,25,25,type1,300
20.75228067,25,25,type1,300
20.75246606,25,25,type1,300
20.75470491,25,25,type1,300
20.75685321,25,25,type1,300
20.7582514,25,125,type3,10
20.76023262,25,25,type1,300
20.76093352,25,25,type1,300
20.76608599,25,25,type1,300
20.76755563,25,25,type1,300
20.76821736,25,25,type1,300
20.76999446,25,25,type1,300
20.77080068,25,25,type1,300
20.7724492,25,25,type1,300
20.77307084,25,75,type2,100
20.77528161,25,25,type1,300
20.77532586,25,25,type1,300
20.78103923,25,75,type2,100
20.78171917,25,25,type1,300
20.78294575,25,75,type2,100
20.78313571,25,25,type1,300
20.78335433,25,75,type2,100
20.78375214,25,75,type2,100
20.78443361,25,25,type1,300
20.78725539,25,25,type1,300
20.78760687,25,25,type1,300
20.78865653,25,25,type1,300
20.79268332,25,25,type1,300
20.79592939,25,25,type1,300
20.7967589,25,25,type1,300
20.79806459,25,125,type3,10
20.79809544,25,25,type1,300
20.80277685,25,75,type2,100
20.80380701,25,75,type2,100
20.80426641,25,25,type1,300
20.80937935,25,25,type1,300
20.81006732,25,25,type1,300
20.81122089,25,25,type1,300
20.81184077,25,25,type1,300
20.81460969,25,25,type1,300
20.81683619,25,25,type1,300
20.81702658,25,25,type1,300
20.81869018,25,25,type1,300
20.82279566,25,75,type2,100
20.82311525,25,25,type1,300
20.83280771,25,25,type1,300
20.83408068,25,75,type2,100
20.83601293,25,25,type1,300
20.84066797,25,25,type1,300
20.84130874,25,25,type1,300
20.84205127,25,75,type2,100
20.84410596,25,25,type1,300
20.8516524,25,75,type2,100
20.85172306,25,25,type1,300
20.85199747,25,25,type1,300
20.85274547,25,25,type1,300
20.85279715,25,25,type1,300
20.85467539,25,75,type2,100
20.85630007,25,75,type2,100
20.8563233,25,25,type1,300
20.86063628,25,25,type1,300
20.86365183,25,25,type1,300
20.86660701,25,25,type1,300
20.86663607,25,25,type1,300
20.86673337,25,75,type2,100
20.8819031,25,75,type2,100
20.88338619,25,125,type3,10
20.89195759,25,75,type2,100
20.90930285,25,25,type1,50
20.91517189,25,75,type2,100
20.91889059,25,25,type1,50
20.92459571,25,25,type1,50
20.94850619,25,75,type2,100
20.95024849,25,75,type2,100
20.95477102,25,25,type1,50
20.95605557,25,25,type1,50
20.95729803,25,25,type1,50
20.95865041,25,75,type2,100
20.96579678,25,25,type1,50
20.97016853,25,25,type1,50
20.99244147,25,25,type1,50
21.00288917,25,25,type1,50
21.00317657,25,125,type3,10
21.00451961,25,75,type2,100
21.00911964,25,75,type2,100
21.01591836,25,75,type2,100
21.02032992,25,25,type1,50
21.03228138,25,75,type2,100
21.03369911,25,75,type2,100
21.03736079,25,75,type2,100
21.0382376,25,25,type1,50
21.0408532,25,75,type2,100
21.05082854,25,125,type3,10
21.06211324,25,75,type2,100
21.0694377,25,75,type2,100
21.07117284,25,75,type2,100
21.07321582,25,75,type2,100
21.0778945,25,25,type1,50
21.08172439,25,25,type1,50
21.08182327,25,25,type1,50
21.09280888,25,75,type2,100
21.0933114,25,25,type1,50
21.09659448,25,75,type2,100
21.10075405,25,75,type2,100
21.10347837,25,75,type2,100
21.11961858,25,125,type3,10
21.13160588,25,75,type2,100
21.13782748,25,75,type2,100
21.14706224,25,75,type2,100
21.1515485,25,75,type2,100
21.15588001,25,25,type1,50
21.16349705,25,75,type2,100
21.16902995,25,75,type2,100
21.17086702,25,25,type1,50
21.19306583,25,75,type2,100
21.20298769,25,25,type1,50
21.20416404,25,75,type2,100
21.21593949,25,75,type2,100
21.21849795,25,75,type2,100
21.2187984,25,75,type2,100
21.23060536,25,25,type1,50
21.23233244,25,75,type2,100
21.23572288,25,25,type1,50
21.2364441,25,75,type2,100
21.25369834,25,125,type3,10
21.25802343,25,75,type2,100
21.27291758,25,25,type1,50
21.27300554,25,75,type2,100
21.2743773,25,75,type2,100
21.27475922,25,75,type2,100
21.28305928,25,25,type1,50
21.29187715,25,75,type2,100
21.29388935,25,75,type2,100
21.30201177,25,75,type2,100
21.30516485,25,25,type1,50
21.31529859,25,75,type2,100
21.32637008,25,75,type2,100
21.32657334,25,75,type2,100
21.34026361,25,25,type1,50
21.34204418,25,75,type2,100
21.34309644,25,25,type1,50
21.34560403,25,75,type2,100
21.34721342,25,25,type1,50
21.36195409,25,175,type4,25
21.36500476,25,75,type2,100
21.36707547,25,25,type1,50
21.36717797,25,175,type4,25
21.37733087,25,175,type4,25
21.37967121,25,25,type1,50
21.38158802,25,25,type1,50
